index,bruises,cap_color,cap_shape,cap_surface,class,gill_attachment,gill_color,gill_size,gill_spacing,habitat,odor,population,ring_number,ring_type,spore_print_color,stalk_color_above_ring,stalk_color_below_ring,stalk_root,stalk_shape,stalk_surface_above_ring,stalk_surface_below_ring,veil_color,veil_type
2567,f,g,x,f,p,f,p,b,c,d,f,y,o,l,h,b,p,b,e,k,k,w,p
2755,t,n,x,y,e,f,w,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
4257,f,y,f,f,p,f,h,b,c,g,f,v,o,l,h,p,b,b,e,k,k,w,p
4728,f,g,x,y,p,f,h,b,c,g,f,y,o,l,h,b,b,b,e,k,k,w,p
3124,t,e,x,y,e,f,n,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w,p
4686,f,g,x,y,p,f,h,b,c,p,f,y,o,l,h,b,n,b,e,k,k,w,p
1384,f,n,f,s,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
1920,t,n,f,f,e,f,p,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
2898,t,n,f,f,e,f,u,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
242,t,w,x,s,e,f,w,b,c,g,l,s,o,p,k,w,w,c,e,s,s,w,p
427,t,n,f,y,e,f,n,b,c,p,a,y,o,p,n,w,w,r,e,s,y,w,p
1409,f,g,f,s,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
2210,t,g,x,y,e,f,w,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w,p
1041,t,y,x,y,e,f,w,b,c,p,a,y,o,p,n,w,w,r,e,s,y,w,p
2850,t,g,x,f,e,f,w,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
1831,t,g,x,y,e,f,w,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
5069,f,y,x,f,p,f,h,b,c,g,f,v,o,l,h,b,n,b,e,k,k,w,p
2331,t,n,f,f,e,f,w,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
2218,t,n,f,f,e,f,p,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w,p
2421,t,n,x,f,e,f,u,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
5619,t,b,x,s,p,f,p,b,c,u,f,v,o,p,h,w,w,b,t,s,f,w,p
1600,t,n,x,y,e,f,w,b,c,g,l,s,o,p,n,w,w,r,e,s,y,w,p
1955,t,n,x,f,e,f,p,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
4237,f,y,f,f,p,f,p,b,c,d,f,y,o,l,h,p,b,b,e,k,k,w,p
283,f,n,s,f,e,f,p,n,c,u,n,v,o,p,n,w,w,e,e,s,s,w,p
7899,t,g,f,y,e,f,w,b,c,p,n,v,t,p,w,w,w,b,e,s,s,w,p
3569,t,e,f,y,e,f,u,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w,p
5259,t,g,f,s,p,f,w,b,c,u,f,s,o,p,h,w,w,b,t,f,s,w,p
5026,f,g,f,y,p,f,g,b,c,d,f,y,o,l,h,n,p,b,e,k,k,w,p
3547,t,g,f,y,e,f,p,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
2376,t,w,f,s,p,f,w,n,c,u,p,v,o,p,n,w,w,e,e,s,s,w,p
2835,t,g,x,y,e,f,n,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
2237,t,g,x,y,e,f,p,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
4809,f,y,x,f,p,f,h,b,c,g,f,v,o,l,h,n,n,b,e,k,k,w,p
4335,f,g,x,y,p,f,h,b,c,g,f,y,o,l,h,b,p,b,e,k,k,w,p
4487,f,g,f,f,p,f,g,b,c,p,f,v,o,l,h,n,b,b,e,k,k,w,p
988,f,w,x,s,e,f,n,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
3466,f,y,x,y,p,f,h,b,c,d,f,y,o,l,h,n,p,b,e,k,k,w,p
4116,f,y,f,f,p,f,g,b,c,g,f,v,o,l,h,p,b,b,e,k,k,w,p
4954,f,g,f,y,p,f,g,b,c,p,f,y,o,l,h,b,n,b,e,k,k,w,p
2186,t,n,f,y,e,f,p,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w,p
1389,t,n,x,f,e,f,p,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
1494,f,g,x,s,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
1895,f,g,x,s,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
3975,f,y,x,f,p,f,g,b,c,p,f,y,o,l,h,n,b,b,e,k,k,w,p
381,t,n,x,y,p,f,p,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
624,t,y,f,y,e,f,n,b,c,p,a,s,o,p,k,w,w,r,e,s,y,w,p
4745,f,y,x,y,p,f,h,b,c,p,f,y,o,l,h,p,n,b,e,k,k,w,p
2776,t,e,x,f,e,f,p,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
1193,t,e,x,f,e,f,p,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
1679,f,n,f,s,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
3946,t,g,f,y,e,f,u,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w,p
480,t,y,b,y,e,f,n,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
1615,t,n,f,s,p,f,p,n,c,g,p,v,o,p,n,w,w,e,e,s,s,w,p
356,f,g,s,f,e,f,g,n,c,u,n,v,o,p,n,w,w,e,e,s,s,w,p
1670,t,w,f,s,p,f,w,n,c,u,p,v,o,p,k,w,w,e,e,s,s,w,p
4563,f,y,x,y,p,f,h,b,c,p,f,y,o,l,h,n,p,b,e,k,k,w,p
4461,f,y,x,y,p,f,p,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
5129,t,w,b,g,p,f,w,n,w,l,n,c,o,p,w,w,w,b,e,s,s,w,p
296,t,y,b,s,e,f,g,b,c,m,a,n,o,p,n,w,w,c,e,s,s,w,p
3286,t,n,f,y,e,f,w,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
2853,t,n,x,f,e,f,u,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w,p
3951,f,y,f,f,p,f,g,b,c,g,f,y,o,l,h,n,b,b,e,k,k,w,p
1928,f,n,x,f,e,f,p,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w,p
4223,f,g,x,y,p,f,h,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w,p
5632,f,y,f,y,p,f,g,b,c,d,f,v,o,l,h,p,n,b,e,k,k,w,p
4500,f,g,x,s,p,f,u,n,w,d,c,v,o,p,k,w,w,b,e,s,s,w,p
3317,t,g,f,f,e,f,w,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w,p
9,t,w,x,y,p,f,p,n,c,g,p,v,o,p,k,w,w,e,e,s,s,w,p
1139,f,w,f,f,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
4454,f,y,f,f,p,f,g,b,c,g,f,v,o,l,h,b,p,b,e,k,k,w,p
4708,f,y,f,f,p,f,g,b,c,g,f,y,o,l,h,b,b,b,e,k,k,w,p
354,t,y,b,s,e,f,k,b,c,m,a,s,o,p,k,w,w,c,e,s,s,w,p
3650,f,g,x,f,p,f,p,b,c,p,f,y,o,l,h,b,n,b,e,k,k,w,p
749,t,n,x,s,p,f,w,n,c,u,p,v,o,p,n,w,w,e,e,s,s,w,p
2479,t,n,f,y,p,f,k,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
4398,f,g,x,f,p,f,g,b,c,g,f,v,o,l,h,n,n,b,e,k,k,w,p
1420,f,w,f,s,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
3841,f,g,x,f,p,f,h,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w,p
342,t,w,b,y,e,f,n,b,c,g,a,n,o,p,k,w,w,c,e,s,s,w,p
2921,t,n,x,y,e,f,w,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w,p
39,t,y,x,f,e,f,p,n,w,d,a,v,o,p,n,w,w,b,t,s,s,w,p
5991,f,y,f,f,p,f,p,b,c,d,f,y,o,l,h,n,n,b,e,k,k,w,p
5622,t,w,f,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,f,s,w,p
1411,f,n,x,f,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
3993,f,g,f,f,p,f,p,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w,p
2179,f,g,x,f,p,f,p,b,c,d,f,y,o,l,h,n,p,b,e,k,k,w,p
2985,t,e,x,f,e,f,u,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w,p
2359,t,e,x,y,e,f,n,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
2059,f,w,x,f,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
120,f,n,s,f,e,f,k,n,c,u,n,y,o,p,n,w,w,e,e,s,s,w,p
2380,t,g,x,f,e,f,p,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
5726,t,b,f,s,p,f,p,b,c,g,f,s,o,p,h,w,w,b,t,s,s,w,p
363,f,n,f,s,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
1737,f,n,x,s,e,f,p,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
5468,t,w,f,s,p,f,w,b,c,u,f,v,o,p,h,w,w,b,t,s,s,w,p
1184,t,w,x,y,e,f,n,b,c,g,a,n,o,p,k,w,w,c,e,s,s,w,p
833,t,n,x,y,e,f,p,b,c,g,l,y,o,p,k,w,w,r,e,s,y,w,p
90,f,n,s,f,e,f,n,n,c,u,n,v,o,p,n,w,w,e,e,s,s,w,p
1575,t,y,x,s,e,f,g,b,c,g,l,s,o,p,k,w,w,c,e,s,s,w,p
3020,t,e,f,y,e,f,n,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
3818,t,g,f,f,e,f,w,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
6913,f,y,b,y,p,f,y,n,w,l,n,c,o,e,w,y,y,c,e,y,y,y,p
669,t,y,f,y,e,f,n,b,c,p,l,y,o,p,n,w,w,r,e,s,y,w,p
132,t,w,b,y,e,f,w,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
3939,t,e,f,y,e,f,n,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
720,f,n,s,f,e,f,g,n,c,u,n,v,o,p,k,w,w,e,e,s,s,w,p
29,f,n,f,f,e,f,k,n,c,u,n,y,o,p,k,w,w,e,e,s,s,w,p
5335,t,g,f,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,f,f,w,p
5867,t,g,x,s,p,f,w,b,c,u,f,s,o,p,h,w,w,b,t,s,s,w,p
640,t,w,x,y,e,f,g,b,c,m,a,s,o,p,k,w,w,c,e,s,s,w,p
4400,f,y,f,f,p,f,h,b,c,g,f,y,o,l,h,p,n,b,e,k,k,w,p
3878,t,e,f,f,e,f,n,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
4916,f,y,f,f,p,f,p,b,c,g,f,v,o,l,h,b,p,b,e,k,k,w,p
3075,t,n,f,y,e,f,p,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
3032,t,g,f,f,e,f,w,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
1524,f,n,x,f,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
3394,f,g,x,f,p,f,n,n,c,d,c,s,o,p,n,w,w,b,e,s,s,w,p
1367,f,g,x,f,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w,p
1335,f,w,f,s,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
3573,f,y,x,f,p,f,g,b,c,p,f,y,o,l,h,p,n,b,e,k,k,w,p
3605,f,g,x,y,p,f,p,b,c,d,f,v,o,l,h,b,n,b,e,k,k,w,p
4120,f,y,f,f,p,f,h,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w,p
5328,f,g,f,f,p,f,g,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w,p
1476,f,n,f,f,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
1659,f,w,f,f,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
686,t,w,x,y,e,f,g,b,c,m,a,n,o,p,k,w,w,c,e,s,s,w,p
2606,f,g,x,f,p,f,g,b,c,p,f,v,o,l,h,p,n,b,e,k,k,w,p
2555,t,g,x,f,e,f,p,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w,p
4613,f,y,x,f,p,f,h,b,c,g,f,v,o,l,h,b,p,b,e,k,k,w,p
256,t,w,b,y,e,f,k,b,c,m,l,n,o,p,n,w,w,c,e,s,s,w,p
3842,t,e,f,f,e,f,u,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
652,t,y,b,s,e,f,n,b,c,m,l,n,o,p,n,w,w,c,e,s,s,w,p
2374,t,n,x,f,e,f,u,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w,p
2721,t,n,x,f,e,f,u,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w,p
5606,t,w,f,s,p,f,r,b,c,m,n,v,t,p,r,w,w,b,e,s,s,w,p
279,f,n,f,f,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
2306,t,g,x,y,e,f,n,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w,p
3431,t,g,f,y,e,f,p,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w,p
4022,f,y,f,f,p,f,h,b,c,d,f,y,o,l,h,p,p,b,e,k,k,w,p
4154,f,g,x,y,p,f,p,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
3670,t,e,f,y,e,f,p,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
314,t,w,x,f,e,f,p,n,w,d,a,v,o,p,n,w,w,b,t,s,s,w,p
3753,t,e,f,f,e,f,u,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w,p
4447,f,y,f,y,p,f,h,b,c,g,f,v,o,l,h,n,p,b,e,k,k,w,p
1668,t,w,x,s,p,f,w,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
1654,f,g,x,s,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w,p
3857,t,g,f,y,e,f,w,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w,p
3204,t,e,f,f,e,f,p,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
1859,t,w,f,s,p,f,w,n,c,g,p,v,o,p,n,w,w,e,e,s,s,w,p
4785,f,y,x,y,p,f,g,b,c,d,f,v,o,l,h,b,n,b,e,k,k,w,p
5689,t,g,x,s,p,f,p,b,c,u,f,v,o,p,h,w,w,b,t,s,f,w,p
203,t,w,x,s,e,f,g,b,c,g,a,n,o,p,k,w,w,c,e,s,s,w,p
5404,t,w,f,s,p,f,h,b,c,g,f,s,o,p,h,w,w,b,t,s,s,w,p
3170,f,g,x,s,p,f,u,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w,p
2753,t,n,x,y,e,f,n,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
3405,t,e,f,y,e,f,u,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
1642,t,n,x,f,e,f,w,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w,p
3593,t,n,f,y,e,f,n,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w,p
4403,f,g,f,f,p,f,h,b,c,g,f,v,o,l,h,p,b,b,e,k,k,w,p
1097,f,g,x,f,e,f,p,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
5112,f,y,f,y,p,f,g,b,c,d,f,v,o,l,h,b,p,b,e,k,k,w,p
3704,f,p,x,f,p,f,p,n,c,d,c,s,o,p,n,w,w,b,e,s,s,w,p
3792,t,n,f,y,e,f,w,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
3180,f,g,x,y,p,f,g,b,c,g,f,v,o,l,h,n,p,b,e,k,k,w,p
3502,t,e,f,f,e,f,p,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
3084,t,e,f,f,e,f,p,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
2879,t,g,f,f,e,f,p,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
5210,t,g,x,s,p,f,h,b,c,u,f,s,o,p,h,w,w,b,t,f,f,w,p
3385,t,e,f,f,e,f,u,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w,p
4982,f,g,f,f,p,f,g,b,c,d,f,y,o,l,h,b,p,b,e,k,k,w,p
5461,t,b,f,s,p,f,h,b,c,g,f,s,o,p,h,w,w,b,t,f,f,w,p
5846,f,y,f,y,p,f,h,b,c,d,f,y,o,l,h,p,n,b,e,k,k,w,p
951,t,w,x,y,p,f,w,n,c,u,p,s,o,p,n,w,w,e,e,s,s,w,p
4701,f,y,f,y,p,f,h,b,c,p,f,v,o,l,h,n,n,b,e,k,k,w,p
4696,f,y,f,f,p,f,h,b,c,p,f,v,o,l,h,n,p,b,e,k,k,w,p
1727,f,n,x,s,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w,p
1672,t,w,x,y,e,f,n,b,c,m,l,n,o,p,n,w,w,c,e,s,s,w,p
5201,f,g,f,f,p,f,g,b,c,d,f,y,o,l,h,n,p,b,e,k,k,w,p
1705,t,n,x,f,e,f,n,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
3288,t,e,f,y,e,f,p,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
2807,t,e,x,f,e,f,n,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
2602,t,g,f,f,e,f,n,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w,p
3895,f,g,x,f,p,f,g,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w,p
20,t,n,x,s,p,f,k,n,c,u,p,s,o,p,n,w,w,e,e,s,s,w,p
1001,t,g,x,f,e,f,n,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
3968,f,y,f,y,p,f,h,b,c,p,f,y,o,l,h,n,b,b,e,k,k,w,p
271,t,w,x,s,e,f,n,b,c,m,l,n,o,p,k,w,w,c,e,s,s,w,p
4066,f,g,x,y,p,f,g,b,c,d,f,v,o,l,h,n,p,b,e,k,k,w,p
79,t,n,x,y,p,f,w,n,c,u,p,v,o,p,n,w,w,e,e,s,s,w,p
3950,f,y,x,y,p,f,h,b,c,g,f,v,o,l,h,n,n,b,e,k,k,w,p
5368,f,y,f,y,p,f,g,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w,p
927,f,g,x,s,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
928,t,n,x,y,p,f,w,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
2935,t,n,x,y,e,f,w,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
3503,t,e,f,f,e,f,n,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
5877,f,y,f,y,p,f,g,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w,p
3637,t,e,f,y,e,f,p,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
3930,f,y,x,f,p,f,h,b,c,d,f,y,o,l,h,p,n,b,e,k,k,w,p
570,t,w,b,y,e,f,w,b,c,m,a,n,o,p,k,w,w,c,e,s,s,w,p
1457,f,w,x,s,e,f,n,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
5093,f,y,f,f,p,f,h,b,c,g,f,v,o,l,h,p,p,b,e,k,k,w,p
5031,f,y,f,f,p,f,h,b,c,p,f,y,o,l,h,p,n,b,e,k,k,w,p
1272,f,w,x,s,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
639,f,n,x,s,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
2930,t,n,x,f,e,f,p,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
3777,t,e,f,y,e,f,p,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
3546,t,e,f,y,e,f,p,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
1062,t,y,x,s,e,f,n,n,w,d,l,v,o,p,n,w,w,b,t,s,s,w,p
5235,f,g,f,f,p,f,p,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w,p
4504,f,y,x,y,p,f,p,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w,p
2325,t,e,x,f,e,f,u,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
5279,t,w,f,s,p,f,w,b,c,m,n,v,t,p,r,w,w,b,e,s,s,w,p
4672,f,g,x,y,p,f,h,b,c,p,f,y,o,l,h,p,p,b,e,k,k,w,p
3914,f,y,f,f,p,f,g,b,c,g,f,y,o,l,h,p,b,b,e,k,k,w,p
3242,t,g,f,y,e,f,n,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
5795,f,n,f,y,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,s,f,w,p
1884,t,n,x,f,e,f,u,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
1396,t,n,x,f,e,f,p,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
1021,f,n,f,f,e,f,n,b,w,g,n,a,o,e,n,w,w,e,t,f,f,w,p
1273,t,w,f,s,p,f,p,n,c,g,p,s,o,p,n,w,w,e,e,s,s,w,p
1426,f,n,f,f,e,f,n,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
4761,f,y,f,f,p,f,h,b,c,d,f,y,o,l,h,p,b,b,e,k,k,w,p
240,t,y,f,y,e,f,p,b,c,p,a,s,o,p,k,w,w,r,e,s,y,w,p
1513,f,n,f,s,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
5833,f,y,f,y,p,f,p,b,c,g,f,y,o,l,h,b,n,b,e,k,k,w,p
3905,f,w,x,f,p,f,g,n,w,d,c,v,o,p,n,w,w,b,e,s,s,w,p
2142,t,e,x,y,e,f,u,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w,p
1505,f,w,f,f,e,f,n,b,w,g,n,a,o,e,n,w,w,e,t,f,f,w,p
280,t,y,x,s,e,f,k,b,c,m,l,n,o,p,n,w,w,c,e,s,s,w,p
4176,f,g,f,f,p,f,g,b,c,d,f,y,o,l,h,p,p,b,e,k,k,w,p
3516,f,g,x,s,p,f,g,n,c,d,c,v,o,p,n,w,w,b,e,s,s,w,p
3050,t,e,x,y,e,f,u,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
2793,t,g,x,f,e,f,u,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
3558,f,g,x,s,p,f,p,n,w,d,c,v,o,p,n,w,w,b,e,s,s,w,p
2857,t,e,x,y,e,f,u,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w,p
3662,f,g,x,f,p,f,h,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
1789,f,g,x,s,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
6929,t,p,x,y,e,f,w,b,c,p,n,y,t,p,w,w,w,b,e,s,s,w,p
4473,f,y,x,f,p,f,p,b,c,g,f,y,o,l,h,p,n,b,e,k,k,w,p
3399,t,n,x,y,e,f,n,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
1787,t,n,f,y,p,f,n,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
7196,f,n,k,y,e,f,w,b,c,d,n,y,t,p,w,n,n,b,e,y,y,w,p
2016,f,g,f,s,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
677,f,g,f,f,e,f,k,n,c,u,n,v,o,p,n,w,w,e,e,s,s,w,p
2871,t,n,x,y,e,f,p,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
4478,f,g,f,y,p,f,p,b,c,p,f,y,o,l,h,p,n,b,e,k,k,w,p
1413,f,n,f,s,e,f,n,b,w,g,n,a,o,e,n,w,w,e,t,f,f,w,p
104,t,y,x,y,e,f,n,b,c,p,a,y,o,p,k,w,w,r,e,s,y,w,p
4065,f,y,x,f,p,f,p,b,c,g,f,y,o,l,h,b,n,b,e,k,k,w,p
1022,t,y,b,s,e,f,w,b,c,m,a,n,o,p,k,w,w,c,e,s,s,w,p
924,t,y,x,s,e,f,w,n,w,d,l,v,o,p,u,w,w,b,t,s,s,w,p
2534,f,g,x,f,p,f,g,b,c,p,f,y,o,l,h,n,b,b,e,k,k,w,p
2216,t,n,x,y,e,f,w,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w,p
5334,t,w,f,s,p,f,w,b,c,u,f,v,o,p,h,w,w,b,t,s,f,w,p
1087,t,w,b,y,e,f,n,b,c,m,l,n,o,p,n,w,w,c,e,s,s,w,p
4538,f,g,x,y,p,f,g,b,c,g,f,v,o,l,h,p,b,b,e,k,k,w,p
3675,t,g,f,f,e,f,u,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
1747,f,w,x,f,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
4894,t,b,f,s,p,f,w,b,c,u,f,s,o,p,h,w,w,b,t,f,s,w,p
2715,t,e,x,y,e,f,p,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w,p
3730,t,e,f,f,e,f,u,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
4474,f,y,x,y,p,f,g,b,c,p,f,v,o,l,h,n,b,b,e,k,k,w,p
3738,f,g,x,f,p,f,p,b,c,d,f,v,o,l,h,p,n,b,e,k,k,w,p
5993,t,b,b,y,p,f,g,b,c,g,n,v,t,p,r,w,w,b,e,s,s,w,p
5369,t,w,f,s,p,f,h,b,c,u,f,s,o,p,h,w,w,b,t,s,s,w,p
4158,f,y,f,f,p,f,h,b,c,g,f,v,o,l,h,b,n,b,e,k,k,w,p
423,t,n,x,y,p,f,p,n,c,u,p,s,o,p,n,w,w,e,e,s,s,w,p
4945,f,y,f,y,p,f,h,b,c,g,f,v,o,l,h,n,n,b,e,k,k,w,p
3096,f,g,x,s,p,f,g,n,w,d,c,v,o,p,n,w,w,b,e,s,s,w,p
1091,f,n,s,f,e,f,n,n,c,u,n,y,o,p,k,w,w,e,e,s,s,w,p
3739,f,w,x,f,p,f,p,n,w,d,c,s,o,p,k,w,w,b,e,s,s,w,p
4028,f,g,f,f,p,f,p,b,c,g,f,v,o,l,h,p,b,b,e,k,k,w,p
1918,f,n,f,s,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,f,f,w,p
312,t,w,x,y,p,f,n,n,c,g,p,v,o,p,n,w,w,e,e,s,s,w,p
1626,t,w,f,y,p,f,k,n,c,u,p,v,o,p,n,w,w,e,e,s,s,w,p
2023,t,n,x,f,e,f,u,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
4494,f,g,x,y,p,f,p,b,c,p,f,y,o,l,h,p,n,b,e,k,k,w,p
4032,f,w,x,s,p,f,u,n,w,d,c,s,o,p,k,w,w,b,e,s,s,w,p
3006,t,g,f,f,e,f,u,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w,p
975,t,n,f,f,e,f,u,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
3296,f,w,x,s,p,f,n,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w,p
4799,f,y,x,y,p,f,g,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w,p
